timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
1590499249.65949202,73873772,0.43,0.31,-5.73,-6.76,0.0,0.76,0.0,0.0
1590499249.69947600,73913756,0.43,0.33,-5.73,-6.75,0.0,0.77,0.0,0.0
1590499249.73945999,73953740,0.45,0.34,-5.67,-6.73,0.0,0.78,0.0,0.0
1590499249.77944422,73993724,0.45,0.35000000000000003,-5.67,-6.72,0.0,0.78,0.0,0.0
1590499249.81942821,74033708,0.46,0.36,-5.6000000000000005,-6.7,0.0,0.78,0.0,0.0
1590499249.85941219,74073692,0.46,0.37,-5.6000000000000005,-6.69,0.0,0.78,0.0,0.0
1590499249.89939618,74113676,0.46,0.37,-5.6000000000000005,-6.68,0.0,0.79,0.0,0.0
1590499249.93938017,74153660,0.49,0.37,-5.5200000000000005,-6.66,0.0,0.79,0.0,0.0
1590499249.97936416,74193644,0.49,0.38,-5.5200000000000005,-6.65,0.0,0.79,0.0,0.0
1590499250.01934814,74233628,0.51,0.38,-5.44,-6.640000000000001,0.0,0.79,0.0,0.0
1590499250.05933213,74273612,0.51,0.39,-5.44,-6.62,0.0,0.79,0.0,0.0
1590499250.09931612,74313596,0.51,0.4,-5.44,-6.61,0.0,0.78,0.0,0.0
1590499250.13930011,74353580,0.54,0.41000000000000003,-5.39,-6.59,0.0,0.77,0.0,0.0
1590499250.17928410,74393564,0.54,0.42,-5.39,-6.5600000000000005,0.0,0.77,0.0,0.0
1590499250.21926808,74433548,0.59,0.43,-5.32,-6.53,0.0,0.76,0.0,0.0
1590499250.25925207,74473532,0.59,0.44,-5.32,-6.5,0.0,0.76,0.0,0.0
1590499250.29923606,74513516,0.59,0.45,-5.32,-6.48,0.0,0.76,0.0,0.0
1590499250.33922005,74553500,0.64,0.46,-5.34,-6.46,0.0,0.77,0.0,0.0
1590499250.37920403,74593484,0.64,0.47000000000000003,-5.34,-6.44,0.0,0.78,0.0,0.0
1590499250.42002106,74634301,0.68,0.48,-5.34,-6.42,0.0,0.79,0.0,0.0
1590499250.46000504,74674285,0.68,0.5,-5.34,-6.4,0.0,0.79,0.0,0.0
1590499250.49998903,74714269,0.68,0.51,-5.34,-6.37,0.0,0.8,0.0,0.0
1590499250.53997302,74754253,0.74,0.53,-5.28,-6.34,0.0,0.8,0.0,0.0
1590499250.57995701,74794237,0.74,0.54,-5.28,-6.3100000000000005,0.0,0.81,0.0,0.0
1590499250.61994100,74834221,0.8200000000000001,0.55,-5.22,-6.29,0.0,0.8200000000000001,0.0,0.0
1590499250.65992522,74874205,0.8200000000000001,0.56,-5.22,-6.29,0.0,0.84,0.0,0.0
1590499250.69990921,74914189,0.8200000000000001,0.5700000000000001,-5.22,-6.28,0.0,0.84,0.0,0.0
1590499250.73989320,74954173,0.9,0.58,-5.19,-6.2700000000000005,0.0,0.85,0.0,0.0
1590499250.77987719,74994157,0.9,0.59,-5.19,-6.26,0.0,0.87,0.0,0.0
1590499250.81986117,75034141,0.99,0.61,-5.1000000000000005,-6.25,0.0,0.89,0.0,0.0
1590499250.85984516,75074125,0.99,0.62,-5.1000000000000005,-6.23,0.0,0.89,0.0,0.0
1590499250.89982915,75114109,0.99,0.63,-5.1000000000000005,-6.21,0.0,0.9,0.0,0.0
1590499250.93981314,75154093,1.1,0.65,-5.12,-6.2,0.0,0.91,0.0,0.0
1590499250.97979712,75194077,1.1,0.66,-5.12,-6.18,0.0,0.93,0.0,0.0
1590499251.01978111,75234061,1.24,0.6900000000000001,-5.21,-6.16,0.0,0.9400000000000001,0.0,0.0
1590499251.05976510,75274045,1.24,0.71,-5.21,-6.15,0.0,0.9500000000000001,0.0,0.0
1590499251.09974909,75314029,1.24,0.73,-5.21,-6.140000000000001,0.0,0.96,0.0,0.0
1590499251.13973308,75354013,1.4000000000000001,0.75,-5.2700000000000005,-6.140000000000001,0.0,0.98,0.0,0.0
1590499251.17971706,75393997,1.4000000000000001,0.77,-5.2700000000000005,-6.140000000000001,0.0,0.99,0.0,0.0
1590499251.21970105,75433981,1.6400000000000001,0.8,-5.3500000000000005,-6.140000000000001,0.0,1.01,0.0,0.0
1590499251.25968504,75473965,1.6400000000000001,0.8300000000000001,-5.3500000000000005,-6.13,0.0,1.02,0.0,0.0
1590499251.29966903,75513949,1.6400000000000001,0.85,-5.3500000000000005,-6.140000000000001,0.0,1.03,0.0,0.0
1590499251.33965302,75553933,1.95,0.89,-5.34,-6.140000000000001,0.0,1.04,0.0,0.0
1590499251.37963700,75593917,1.95,0.93,-5.34,-6.15,0.0,1.05,0.0,0.0
1590499251.41962099,75633901,2.42,0.99,-5.38,-6.17,0.0,1.07,0.0,0.0
1590499251.45960522,75673885,2.42,1.04,-5.38,-6.18,0.0,1.08,0.0,0.0
1590499251.49958920,75713869,2.42,1.09,-5.38,-6.2,0.0,1.11,0.0,0.0
1590499251.53957319,75753853,3.23,1.1500000000000001,-5.36,-6.22,0.0,1.1300000000000001,0.0,0.0
1590499251.57955718,75793837,3.22,1.21,-5.36,-6.23,0.0,1.16,0.0,0.0
1590499251.61954117,75833821,4.69,1.28,-5.34,-6.23,0.0,1.18,0.0,0.0
1590499251.65952516,75873805,4.69,1.35,-5.34,-6.22,0.0,1.2,0.0,0.0
1590499251.69950914,75913789,4.69,1.44,-5.34,-6.2,0.0,1.23,0.0,0.0
1590499251.73949313,75953773,8.78,1.54,-5.2,-6.19,0.0,1.26,0.0,0.0
1590499251.77947712,75993757,8.78,1.6500000000000001,-5.2,-6.18,0.0,1.3,0.0,0.0
1590499251.81946111,76033741,34.85,1.8,-4.99,-6.17,0.0,1.34,0.0,0.0
1590499251.85944510,76073725,34.85,1.99,-4.99,-6.15,0.0,1.3900000000000001,0.0,0.0
1590499251.89942908,76113709,34.85,2.2800000000000002,-4.99,-6.13,0.0,1.47,0.0,0.0
1590499251.93941307,76153693,-38.35,2.71,-4.82,-6.12,0.0,1.59,0.0,0.0
1590499251.97939706,76193677,-38.35,3.2,-4.82,-6.11,0.0,1.72,0.0,0.0
1590499252.01938105,76233661,-38.410000000000004,3.61,-4.72,-6.09,0.0,1.81,0.0,0.01
1590499252.05936503,76273645,-38.42,3.85,-4.72,-6.0600000000000005,0.0,1.84,0.0,0.01
1590499252.09934902,76313629,-38.42,3.86,-4.72,-6.03,0.0,1.81,0.0,0.01
1590499252.13933301,76353613,-38.49,3.63,-4.54,-5.99,0.0,1.73,0.0,0.0
1590499252.17931700,76393597,-38.5,3.16,-4.54,-5.94,0.0,1.6,0.0,0.0
1590499252.21930122,76433581,-38.59,2.46,-4.44,-5.89,0.0,1.44,0.0,0.01
1590499252.25928521,76473565,-38.59,1.55,-4.44,-5.83,0.0,1.27,0.0,0.01
1590499252.29926920,76513549,-38.59,0.44,-4.44,-5.76,0.0,1.1,0.0,0.01
1590499252.33925319,76553533,-38.69,-0.8200000000000001,-4.3500000000000005,-5.69,0.0,0.92,0.0,0.03
1590499252.37923717,76593517,-38.69,-2.24,-4.3500000000000005,-5.62,0.0,0.75,0.0,0.03
1590499252.41922116,76633501,-38.78,-3.79,-4.2,-5.57,0.0,0.6,0.0,0.04
1590499252.45920515,76673485,-38.78,-5.43,-4.2,-5.53,0.0,0.45,0.0,0.04
1590499252.50002217,76714302,-38.78,-7.21,-4.2,-5.49,0.0,0.31,0.0,0.04
1590499252.54000616,76754286,-38.85,-9.03,-4.03,-5.45,0.0,0.18,0.0,0.06
1590499252.57999015,76794270,-38.85,-10.89,-4.03,-5.41,0.0,0.03,0.0,0.06
1590499252.61997414,76834254,-38.9,-12.77,-3.86,-5.36,0.0,359.89,0.0,0.08
1590499252.65995812,76874238,-38.9,-14.66,-3.86,-5.3100000000000005,0.0,359.73,0.0,0.08
1590499252.69994211,76914222,-38.910000000000004,-16.55,-3.86,-5.26,0.0,359.55,0.0,0.08
1590499252.73992610,76954206,-38.95,-18.42,-3.77,-5.2,0.0,359.34000000000003,0.0,0.09
1590499252.77991009,76994190,-38.96,-20.25,-3.77,-5.14,0.0,359.1,0.0,0.09
1590499252.81989408,77034174,-39.01,-22.04,-3.68,-5.05,0.0,358.84000000000003,0.01,0.09
1590499252.85987806,77074158,-39.02,-23.76,-3.68,-4.94,0.0,358.55,0.01,0.09
1590499252.89986205,77114142,-39.03,-25.41,-3.68,-4.8100000000000005,0.0,358.21,0.01,0.09
1590499252.93984604,77154126,-39.1,-26.97,-3.58,-4.66,0.0,357.82,0.01,0.1
1590499252.97983003,77194110,-39.11,-28.46,-3.58,-4.5,0.0,357.39,0.01,0.1
1590499253.01981401,77234094,-39.18,-29.88,-3.43,-4.32,0.0,356.92,0.01,0.1
1590499253.05979800,77274078,-39.19,-31.2,-3.43,-4.13,0.0,356.40000000000003,0.01,0.1
1590499253.09978223,77314062,-39.2,-32.42,-3.43,-3.94,0.0,355.83,0.01,0.1
1590499253.13976622,77354046,-39.300000000000004,-33.55,-3.35,-3.72,0.0,355.21,0.01,0.09
1590499253.17975020,77394030,-39.31,-34.6,-3.35,-3.5,0.0,354.54,0.01,0.09
1590499253.21973419,77434014,-39.44,-35.56,-3.23,-3.2600000000000002,0.0,353.82,0.01,0.08
1590499253.25971818,77473998,-39.45,-36.43,-3.23,-3.02,0.0,353.08,0.01,0.08
1590499253.29970217,77513982,-39.45,-37.25,-3.23,-2.7600000000000002,0.0,352.26,0.01,0.08
1590499253.33968616,77553966,-39.6,-38.01,-3.13,-2.5,0.0,351.40000000000003,0.01,0.07
1590499253.37967014,77593950,-39.61,-38.7,-3.13,-2.22,0.0,350.5,0.01,0.07
1590499253.41965413,77633934,-39.78,-39.33,-2.99,-1.93,0.0,349.55,0.01,0.05
1590499253.45963812,77673918,-39.79,-39.910000000000004,-2.99,-1.6400000000000001,0.0,348.56,0.01,0.05
1590499253.49962211,77713902,-39.79,-40.43,-2.99,-1.35,0.0,347.56,0.01,0.05
1590499253.53960609,77753886,-39.980000000000004,-40.89,-2.89,-1.07,0.0,346.53000000000003,0.01,0.04
1590499253.57959008,77793870,-39.980000000000004,-41.300000000000004,-2.89,-0.8,0.0,345.48,0.01,0.04
1590499253.61957407,77833854,-40.160000000000004,-41.660000000000004,-2.8000000000000003,-0.54,0.0,344.42,0.01,0.04
1590499253.65955806,77873838,-40.160000000000004,-41.97,-2.8000000000000003,-0.29,0.0,343.32,0.01,0.04
1590499253.69954205,77913822,-40.17,-42.24,-2.8000000000000003,-0.04,0.0,342.22,0.01,0.04
1590499253.73952603,77953806,-40.35,-42.5,-2.75,0.18,0.0,341.11,0.01,0.04
1590499253.77951002,77993790,-40.35,-42.72,-2.75,0.42,0.0,340.0,0.01,0.04
1590499253.81949401,78033774,-40.53,-42.92,-2.71,0.65,0.0,338.89,0.01,0.04
1590499253.85947800,78073758,-40.53,-43.1,-2.71,0.88,0.0,337.76,0.01,0.04
1590499253.89946222,78113742,-40.53,-43.27,-2.71,1.09,0.0,336.64,0.01,0.04
1590499253.93944621,78153726,-40.7,-43.43,-2.63,1.3,0.0,335.53000000000003,0.01,0.04
1590499253.97943020,78193710,-40.69,-43.56,-2.63,1.5,0.0,334.43,0.01,0.04
1590499254.01941419,78233694,-40.86,-43.69,-2.62,1.69,0.0,333.31,0.01,0.04
1590499254.05939817,78273678,-40.86,-43.77,-2.62,1.87,0.0,332.18,0.01,0.04
1590499254.09938216,78313662,-40.85,-43.83,-2.62,2.05,0.0,331.07,0.01,0.04
1590499254.13936615,78353646,-41.0,-43.87,-2.52,2.2,0.0,329.95,0.01,0.04
1590499254.17935014,78393630,-41.0,-43.92,-2.52,2.35,0.0,328.83,0.01,0.04
1590499254.21933413,78433614,-41.13,-43.97,-2.41,2.49,0.0,327.73,0.01,0.04
1590499254.25931811,78473598,-41.12,-44.01,-2.41,2.62,0.0,326.63,0.01,0.04
1590499254.29930210,78513582,-41.12,-44.04,-2.41,2.74,0.0,325.54,0.01,0.04
1590499254.33928609,78553566,-41.230000000000004,-44.06,-2.39,2.85,0.0,324.47,0.01,0.04
1590499254.37927008,78593550,-41.230000000000004,-44.07,-2.39,2.94,0.0,323.41,0.01,0.04
1590499254.41925406,78633534,-41.33,-44.08,-2.35,3.0100000000000002,0.0,322.36,0.01,0.04
1590499254.45923805,78673518,-41.33,-44.09,-2.35,3.08,0.0,321.29,0.01,0.04
1590499254.49922204,78713502,-41.32,-44.09,-2.35,3.14,0.0,320.24,0.01,0.04
1590499254.53920603,78753486,-41.410000000000004,-44.07,-2.3000000000000003,3.19,0.0,319.21,0.01,0.04
1590499254.58002305,78794303,-41.410000000000004,-44.06,-2.3000000000000003,3.25,0.0,318.15000000000003,0.01,0.04
1590499254.62000704,78834287,-41.49,-44.04,-2.29,3.2800000000000002,0.0,317.14,0.01,0.04
1590499254.65999103,78874271,-41.49,-44.01,-2.29,3.3000000000000003,0.0,316.12,0.01,0.04
1590499254.69997501,78914255,-41.49,-43.980000000000004,-2.29,3.33,0.0,315.11,0.01,0.04
1590499254.73995900,78954239,-41.56,-43.94,-2.2800000000000002,3.35,0.0,314.11,0.01,0.04
1590499254.77994323,78994223,-41.56,-43.92,-2.2800000000000002,3.37,0.0,313.12,0.01,0.04
1590499254.81992722,79034207,-41.63,-43.9,-2.2600000000000002,3.39,0.0,312.14,0.01,0.04
1590499254.85991120,79074191,-41.63,-43.87,-2.2600000000000002,3.39,0.0,311.16,0.01,0.04
1590499254.89989519,79114175,-41.64,-43.85,-2.2600000000000002,3.37,0.0,310.2,0.01,0.04
1590499254.93987918,79154159,-41.7,-43.83,-2.21,3.35,0.0,309.27,0.01,0.04
1590499254.97986317,79194143,-41.7,-43.800000000000004,-2.21,3.34,0.0,308.34000000000003,0.01,0.04
1590499255.01984715,79234127,-41.78,-43.76,-2.18,3.3200000000000003,0.0,307.42,0.01,0.04
1590499255.05983114,79274111,-41.78,-43.72,-2.18,3.3000000000000003,0.0,306.47,0.01,0.04
1590499255.09981513,79314095,-41.78,-43.67,-2.18,3.29,0.0,305.54,0.01,0.04
1590499255.13979912,79354079,-41.86,-43.62,-2.13,3.25,0.0,304.62,0.01,0.04
1590499255.17978311,79394063,-41.86,-43.58,-2.13,3.21,0.0,303.71,0.01,0.04
1590499255.21976709,79434047,-41.95,-43.54,-2.07,3.17,0.0,302.8,0.01,0.04
1590499255.25975108,79474031,-41.95,-43.49,-2.07,3.14,0.0,301.86,0.01,0.04
1590499255.29973507,79514015,-41.95,-43.45,-2.07,3.1,0.0,300.95,0.01,0.04
1590499255.33971906,79553999,-42.03,-43.410000000000004,-1.99,3.0700000000000003,0.0,300.07,0.01,0.03
1590499255.37970304,79593983,-42.04,-43.38,-1.99,3.04,0.0,299.15000000000003,0.01,0.03
1590499255.41968703,79633967,-42.13,-43.36,-1.99,3.0100000000000002,0.0,298.24,0.01,0.03
1590499255.45967102,79673951,-42.13,-43.32,-1.99,2.98,0.0,297.33,0.01,0.03
1590499255.49965501,79713935,-42.13,-43.29,-1.99,2.93,0.0,296.44,0.01,0.03
1590499255.53963900,79753919,-42.230000000000004,-43.27,-2.0100000000000002,2.89,0.0,295.56,0.01,0.03
1590499255.57962322,79793903,-42.230000000000004,-43.25,-2.0100000000000002,2.86,0.0,294.66,0.01,0.03
1590499255.61960721,79833887,-42.33,-43.230000000000004,-2.0100000000000002,2.83,0.0,293.76,0.01,0.03
1590499255.65959120,79873871,-42.33,-43.2,-2.0100000000000002,2.81,0.0,292.85,0.01,0.03
1590499255.69957519,79913855,-42.33,-43.18,-2.0100000000000002,2.7800000000000002,0.0,291.94,0.01,0.03
1590499255.73955917,79953839,-42.44,-43.17,-2.05,2.73,0.0,291.05,0.01,0.03
1590499255.77954316,79993823,-42.44,-43.17,-2.05,2.68,0.0,290.16,0.01,0.03
1590499255.81952715,80033807,-42.56,-43.17,-2.09,2.63,0.0,289.28000000000003,0.01,0.03
1590499255.85951114,80073791,-42.56,-43.17,-2.09,2.59,0.0,288.40000000000003,0.01,0.03
1590499255.89949512,80113775,-42.56,-43.15,-2.09,2.5500000000000003,0.0,287.54,0.01,0.03
1590499255.93947911,80153759,-42.64,-43.13,-2.18,2.52,0.0,286.67,0.01,0.03
1590499255.97946310,80193743,-42.64,-43.1,-2.18,2.49,0.0,285.79,0.01,0.03
1590499256.01944709,80233727,-42.69,-43.08,-2.23,2.44,0.0,284.90000000000003,0.0,0.03
1590499256.05943108,80273711,-42.69,-43.06,-2.23,2.41,0.0,284.01,0.0,0.03
1590499256.09941506,80313695,-42.69,-43.050000000000004,-2.23,2.38,0.0,283.14,0.0,0.03
1590499256.13939905,80353679,-42.7,-43.050000000000004,-2.29,2.34,0.0,282.28000000000003,0.0,0.03
1590499256.17938304,80393663,-42.7,-43.050000000000004,-2.29,2.31,0.0,281.41,0.0,0.03
1590499256.21936703,80433647,-42.69,-43.050000000000004,-2.27,2.27,0.0,280.53000000000003,0.0,0.03
1590499256.25935102,80473631,-42.69,-43.04,-2.27,2.25,0.0,279.64,0.0,0.03
1590499256.29933500,80513615,-42.69,-43.03,-2.27,2.23,0.0,278.77,0.0,0.03
1590499256.33931923,80553599,-42.63,-43.02,-2.22,2.2,0.0,277.90000000000003,0.0,0.03
1590499256.37930322,80593583,-42.63,-43.01,-2.22,2.17,0.0,277.01,0.0,0.03
1590499256.41928720,80633567,-42.53,-43.0,-2.12,2.13,0.0,276.11,0.0,0.03
1590499256.45927119,80673551,-42.53,-42.99,-2.12,2.1,0.0,275.22,0.0,0.03
1590499256.49925518,80713535,-42.54,-42.99,-2.12,2.05,0.0,274.35,0.0,0.03
1590499256.53923917,80753519,-42.38,-42.980000000000004,-2.1,2.02,0.0,273.48,0.0,0.03
1590499256.57922316,80793503,-42.38,-42.97,-2.1,2.0,0.0,272.6,0.0,0.03
1590499256.61920714,80833487,-42.18,-42.96,-2.07,1.96,0.0,271.72,0.0,0.03
1590499256.66002417,80874304,-42.19,-42.95,-2.07,1.93,0.0,270.81,0.0,0.03
1590499256.70000815,80914288,-42.19,-42.93,-2.07,1.9000000000000001,0.0,269.93,0.0,0.03
1590499256.73999214,80954272,-41.93,-42.92,-2.12,1.87,0.0,269.07,0.0,0.03
1590499256.77997613,80994256,-41.93,-42.910000000000004,-2.12,1.84,0.0,268.21,0.0,0.03
1590499256.81996012,81034240,-41.63,-42.9,-2.18,1.82,0.0,267.34000000000003,0.0,0.03
1590499256.85994411,81074224,-41.63,-42.88,-2.18,1.79,0.0,266.47,0.0,0.03
1590499256.89992809,81114208,-41.63,-42.86,-2.18,1.78,0.0,265.59000000000003,0.0,0.03
1590499256.93991208,81154192,-41.29,-42.83,-2.2800000000000002,1.76,0.0,264.72,0.0,0.03
1590499256.97989607,81194176,-41.29,-42.79,-2.2800000000000002,1.75,0.0,263.85,0.0,0.03
1590499257.01988006,81234160,-40.88,-42.74,-2.32,1.73,0.0,262.98,0.0,0.03
1590499257.05986404,81274144,-40.88,-42.7,-2.32,1.72,0.0,262.1,0.0,0.03
1590499257.09984803,81314128,-40.89,-42.65,-2.32,1.69,0.0,261.23,0.0,0.03
1590499257.13983202,81354112,-40.44,-42.6,-2.29,1.68,0.0,260.37,0.0,0.03
1590499257.17981601,81394096,-40.44,-42.550000000000004,-2.29,1.67,0.0,259.5,0.0,0.03
1590499257.21980000,81434080,-39.96,-42.49,-2.33,1.6600000000000001,0.0,258.62,0.0,0.02
1590499257.25978422,81474064,-39.96,-42.410000000000004,-2.33,1.6400000000000001,0.0,257.73,0.0,0.02
1590499257.29976821,81514048,-39.96,-42.32,-2.33,1.61,0.0,256.85,0.0,0.02
1590499257.33975220,81554032,-39.42,-42.230000000000004,-2.39,1.58,0.0,255.99,0.0,0.02
1590499257.37973619,81594016,-39.42,-42.14,-2.39,1.55,0.0,255.12,0.0,0.02
1590499257.41972017,81634000,-38.82,-42.04,-2.45,1.51,0.0,254.26000000000002,0.0,0.02
1590499257.45970416,81673984,-38.82,-41.92,-2.45,1.48,0.0,253.41,0.0,0.02
1590499257.49968815,81713968,-38.82,-41.79,-2.45,1.46,0.0,252.55,0.0,0.02
1590499257.53967214,81753952,-38.18,-41.660000000000004,-2.44,1.42,0.0,251.72,0.0,0.02
1590499257.57965612,81793936,-38.18,-41.52,-2.44,1.3900000000000001,0.0,250.88,0.0,0.02
1590499257.61964011,81833920,-37.480000000000004,-41.37,-2.48,1.35,0.0,250.06,0.0,0.02
1590499257.65962410,81873904,-37.480000000000004,-41.22,-2.48,1.32,0.0,249.25,0.0,0.02
1590499257.69960809,81913888,-37.480000000000004,-41.06,-2.48,1.28,0.0,248.43,0.0,0.02
1590499257.73959208,81953872,-36.730000000000004,-40.89,-2.47,1.25,0.0,247.63,0.0,0.02
1590499257.77957606,81993856,-36.730000000000004,-40.730000000000004,-2.47,1.21,0.0,246.81,0.0,0.02
1590499257.81956005,82033840,-35.96,-40.54,-2.5300000000000002,1.17,0.0,245.99,0.0,0.02
1590499257.85954404,82073824,-35.96,-40.35,-2.5300000000000002,1.1300000000000001,0.0,245.17000000000002,0.0,0.02
1590499257.89952803,82113808,-35.96,-40.15,-2.5300000000000002,1.08,0.0,244.36,0.0,0.02
1590499257.93951201,82153792,-35.12,-39.95,-2.63,1.03,0.0,243.57,0.0,0.02
1590499257.97949600,82193776,-35.12,-39.730000000000004,-2.63,0.98,0.0,242.8,0.0,0.02
1590499258.01948023,82233760,-34.25,-39.5,-2.7,0.92,0.0,242.03,0.0,0.02
1590499258.05946422,82273744,-34.25,-39.26,-2.7,0.86,0.0,241.26,0.0,0.02
1590499258.09944820,82313728,-34.25,-39.01,-2.7,0.8,0.0,240.49,0.0,0.02
1590499258.13943219,82353712,-33.35,-38.75,-2.82,0.73,0.0,239.75,0.0,0.01
1590499258.17941618,82393696,-33.36,-38.480000000000004,-2.82,0.66,0.0,239.0,0.0,0.01
1590499258.21940017,82433680,-32.43,-38.21,-2.92,0.58,0.0,238.26,0.0,0.01
1590499258.25938416,82473664,-32.43,-37.93,-2.92,0.49,0.0,237.53,0.0,0.01
1590499258.29936814,82513648,-32.43,-37.63,-2.92,0.4,0.0,236.81,0.0,0.01
1590499258.33935213,82553632,-31.46,-37.33,-3.02,0.32,0.0,236.1,0.0,0.01
1590499258.37933612,82593616,-31.46,-37.01,-3.02,0.23,0.0,235.4,0.0,0.01
1590499258.41932011,82633600,-30.52,-36.69,-3.02,0.14,0.0,234.71,0.0,0.01
1590499258.45930409,82673584,-30.52,-36.36,-3.02,0.05,0.0,234.02,0.0,0.01
1590499258.49928808,82713568,-30.52,-36.02,-3.02,-0.04,0.0,233.35,0.0,0.01
1590499258.53927207,82753552,-29.55,-35.67,-2.99,-0.13,0.0,232.68,0.0,0.0
1590499258.57925606,82793536,-29.55,-35.31,-2.99,-0.23,0.0,232.02,0.0,0.0
1590499258.61924005,82833520,-28.57,-34.93,-3.0100000000000002,-0.33,0.0,231.37,0.0,0.0
1590499258.65922403,82873504,-28.57,-34.54,-3.0100000000000002,-0.42,0.0,230.73000000000002,0.0,0.0
1590499258.69920802,82913488,-28.57,-34.15,-3.0100000000000002,-0.52,0.0,230.1,0.0,0.0
1590499258.74002504,82954305,-27.580000000000002,-33.74,-3.0100000000000002,-0.64,0.0,229.47,0.0,0.0
1590499258.78000903,82994289,-27.580000000000002,-33.34,-3.0100000000000002,-0.76,0.0,228.87,0.0,0.0
1590499258.81999302,83034273,-26.6,-32.93,-3.0300000000000002,-0.89,0.0,228.28,0.0,0.0
1590499258.85997701,83074257,-26.6,-32.52,-3.0300000000000002,-1.02,0.0,227.68,0.0,0.0
1590499258.89996099,83114241,-26.6,-32.1,-3.0300000000000002,-1.1400000000000001,0.0,227.09,0.0,0.0
1590499258.93994522,83154225,-25.66,-31.68,-3.0300000000000002,-1.27,0.0,226.51,0.0,0.01
1590499258.97992921,83194209,-25.66,-31.26,-3.0300000000000002,-1.4000000000000001,0.0,225.94,0.0,0.01
1590499259.01991320,83234193,-24.71,-30.830000000000002,-3.0,-1.52,0.0,225.37,0.0,0.01
1590499259.05989718,83274177,-24.71,-30.400000000000002,-3.0,-1.6400000000000001,0.0,224.81,0.0,0.01
1590499259.09988117,83314161,-24.71,-29.98,-3.0,-1.76,0.0,224.26,0.0,0.01
1590499259.13986516,83354145,-23.76,-29.55,-3.02,-1.87,0.0,223.71,0.0,0.01
1590499259.17984915,83394129,-23.76,-29.13,-3.02,-1.98,0.0,223.17000000000002,0.0,0.01
1590499259.21983314,83434113,-22.84,-28.7,-3.0300000000000002,-2.09,0.0,222.64000000000001,0.0,0.01
1590499259.25981712,83474097,-22.84,-28.28,-3.0300000000000002,-2.19,0.0,222.11,0.0,0.01
1590499259.29980111,83514081,-22.84,-27.86,-3.0300000000000002,-2.3000000000000003,0.0,221.59,0.0,0.01
1590499259.33978510,83554065,-21.92,-27.44,-3.0700000000000003,-2.4,0.0,221.07,0.0,0.01
1590499259.37976909,83594049,-21.92,-27.02,-3.0700000000000003,-2.5,0.0,220.56,0.0,0.01
1590499259.41975307,83634033,-21.02,-26.6,-3.0700000000000003,-2.6,0.0,220.05,0.0,0.01
1590499259.45973706,83674017,-21.02,-26.18,-3.0700000000000003,-2.68,0.0,219.55,0.0,0.01
1590499259.49972105,83714001,-21.02,-25.77,-3.0700000000000003,-2.77,0.0,219.05,0.0,0.01
1590499259.53970504,83753985,-20.13,-25.37,-3.08,-2.84,0.0,218.58,0.0,0.01
1590499259.57968903,83793969,-20.13,-24.96,-3.08,-2.91,0.0,218.11,0.0,0.01
1590499259.61967301,83833953,-19.28,-24.54,-3.0100000000000002,-2.99,0.0,217.65,0.0,0.01
1590499259.65965700,83873937,-19.28,-24.12,-3.0100000000000002,-3.0700000000000003,0.0,217.20000000000002,0.0,0.01
1590499259.69964123,83913921,-19.27,-23.7,-3.0100000000000002,-3.16,0.0,216.75,0.0,0.01
1590499259.73962522,83953905,-18.44,-23.29,-2.93,-3.25,0.0,216.31,0.0,0.01
1590499259.77960920,83993889,-18.44,-22.88,-2.93,-3.34,0.0,215.86,0.0,0.01
1590499259.81959319,84033873,-17.64,-22.48,-2.85,-3.42,0.0,215.43,0.0,0.01
1590499259.85957718,84073857,-17.64,-22.080000000000002,-2.85,-3.5,0.0,214.99,0.0,0.01
1590499259.89956117,84113841,-17.64,-21.69,-2.85,-3.5700000000000003,0.0,214.57,0.0,0.01
1590499259.93954515,84153825,-16.87,-21.29,-2.84,-3.63,0.0,214.15,0.0,0.01
1590499259.97952914,84193809,-16.87,-20.900000000000002,-2.84,-3.69,0.0,213.74,0.0,0.01
1590499260.01951313,84233793,-16.11,-20.53,-2.87,-3.74,0.0,213.33,0.0,0.01
1590499260.05949712,84273777,-16.11,-20.150000000000002,-2.87,-3.79,0.0,212.94,0.0,0.01
1590499260.09948111,84313761,-16.11,-19.78,-2.87,-3.83,0.0,212.55,0.0,0.01
1590499260.13946509,84353745,-15.36,-19.42,-2.9,-3.87,0.0,212.16,0.0,0.01
1590499260.17944908,84393729,-15.36,-19.05,-2.9,-3.92,0.0,211.79,0.0,0.01
1590499260.21943307,84433713,-14.66,-18.7,-2.86,-3.96,0.0,211.42000000000002,0.0,0.01
1590499260.25941706,84473697,-14.66,-18.35,-2.86,-4.01,0.0,211.05,0.0,0.01
1590499260.29940104,84513681,-14.66,-17.990000000000002,-2.86,-4.0600000000000005,0.0,210.69,0.0,0.01
1590499260.33938503,84553665,-13.98,-17.64,-2.74,-4.1,0.0,210.33,0.0,0.01
1590499260.37936902,84593649,-13.98,-17.3,-2.74,-4.14,0.0,209.98000000000002,0.0,0.01
1590499260.41935301,84633633,-13.33,-16.97,-2.64,-4.18,0.0,209.63,0.0,0.01
1590499260.45933700,84673617,-13.32,-16.64,-2.64,-4.22,0.0,209.29,0.0,0.01
1590499260.49932122,84713601,-13.32,-16.32,-2.64,-4.25,0.0,208.96,0.0,0.01
