RollRate,Roll,DesRoll
-0.0041096,0.0109274,0.00903771
-0.00407072,0.0108247,0.00895315
-0.00403047,0.0107229,0.00888439
-0.00399071,0.0106221,0.00880105
-0.00395181,0.0105224,0.00871509
-0.00391244,0.0104236,0.00864146
-0.00387436,0.0103258,0.00855342
-0.00383622,0.0102289,0.0084777
-0.00379803,0.010133,0.00840273
-0.00376022,0.0100381,0.00832502
-0.00372298,0.00994405,0.00824631
-0.00368593,0.00985098,0.00817164
-0.00364851,0.00975883,0.00810279
-0.00361191,0.00966762,0.00802446
-0.00357514,0.00957732,0.00795543
-0.00353995,0.00948794,0.00787189
-0.00350474,0.00939944,0.00780248
-0.00346973,0.00931182,0.00773216
-0.0034349,0.00922508,0.00766266
-0.00340064,0.00913921,0.0075905
-0.00336541,0.00905419,0.00753256
-0.00333117,0.00897006,0.00745864
-0.00329806,0.00888678,0.0073838
-0.00326488,0.00880433,0.00731988
-0.00323144,0.0087227,0.0072584
-0.00319947,0.00864192,0.00718269
-0.00316755,0.00856193,0.00711946
-0.00313586,0.00848274,0.00705539
-0.00310344,0.00840435,0.00700058
-0.00307166,0.00832676,0.00693488
-0.00304065,0.00824997,0.00686835
-0.00301073,0.00817395,0.00679942
-0.00298032,0.00809868,0.00674459
-0.00294943,0.00802418,0.00669075
-0.00292034,0.00795044,0.0066177
-0.00289104,0.00787743,0.00656223
-0.00286172,0.00780516,0.00650601
-0.00283291,0.00773361,0.00644573
-0.00280437,0.00766279,0.00638797
-0.00277684,0.00759268,0.0063244
-0.00274984,0.00752326,0.0062651
-0.00272217,0.00745451,0.00621689
-0.00269535,0.00738646,0.00615613
-0.00266837,0.00731908,0.00610471
-0.00264252,0.00725237,0.00604249
-0.00261656,0.0071863,0.00599136
-0.00259028,0.00712089,0.00594283
-0.00256441,0.00705613,0.00588858
-0.00253851,0.00699202,0.00583867
-0.0025131,0.00692856,0.00578478
-0.00248814,0.00686573,0.00573174
-0.00246391,0.00680353,0.00567648
-0.00244073,0.00674193,0.00561876
-0.00241809,0.00668091,0.00556539
-0.00239477,0.00662046,0.00552319
-0.00237247,0.00656059,0.00546678
-0.00234975,0.00650128,0.00542328
-0.00232696,0.00644254,0.00537741
-0.00230538,0.00638436,0.00532083
-0.00228393,0.00632673,0.00527366
-0.00226254,0.00626963,0.00522762
-0.00224152,0.00621307,0.00517922
-0.00222043,0.00615703,0.00513524
-0.00219996,0.00610152,0.00508562
-0.00217999,0.00604652,0.00503712
-0.00215912,0.00599202,0.00500141
-0.00213886,0.00593804,0.00495331
-0.00211947,0.00588457,0.00490305
-0.00209951,0.00583158,0.00486557
-0.00208064,0.00577909,0.00481416
-0.00206141,0.00572708,0.00477553
-0.0020433,0.00567554,0.00472451
-0.00202481,0.00562446,0.00468648
-0.00200628,0.00557384,0.00464617
-0.00198783,0.00552368,0.00460532
-0.00196937,0.00547399,0.00456567
-0.00195121,0.00542475,0.00452374
-0.00193344,0.00537597,0.00448127
-0.00191578,0.00532764,0.00444156
-0.00189851,0.00527974,0.00439977
-0.0018819,0.00523228,0.00435571
-0.00186603,0.00518523,0.0043111
-0.00184925,0.00513858,0.00428109
-0.00183322,0.00509235,0.00423722
-0.00181649,0.00504652,0.00420623
-0.00180092,0.00500111,0.00415962
-0.00178482,0.00495608,0.00412762
-0.00177005,0.00491146,0.00408001
-0.0017547,0.00486721,0.00404875
-0.00173911,0.00482334,0.0040153
-0.00172339,0.00477987,0.00398138
-0.00170765,0.00473678,0.003947
-0.00169369,0.00469409,0.00389702
-0.00167979,0.00465175,0.00386164
-0.00166605,0.00460975,0.0038258
-0.00165082,0.0045681,0.00380464
-0.001636,0.00452683,0.00376796
-0.00162166,0.00448593,0.00373082
-0.00160767,0.00444539,0.00369497
-0.00159429,0.0044052,0.00365692
-0.00158023,0.00436534,0.00363025
-0.00156696,0.00432584,0.00359134
-0.00155281,0.00428666,0.00356711
-0.00153962,0.00424784,0.00352736
-0.00152573,0.00420935,0.0035023
-0.00151295,0.00417121,0.00346171
-0.00149961,0.00413338,0.0034358
-0.00148619,0.00409589,0.00340622
-0.00147411,0.00405874,0.00336439
-0.00146167,0.00402189,0.00333725
-0.00144897,0.00398534,0.00330972
-0.0014363,0.00394912,0.00328007
-0.00142354,0.00391321,0.00325179
-0.00141115,0.00387762,0.00321982
-0.00139881,0.00384234,0.00319075
-0.0013866,0.00380737,0.0031613
-0.00137459,0.00377271,0.00313148
-0.00136284,0.00373834,0.00310127
-0.00135178,0.00370427,0.00306739
-0.00133937,0.00367048,0.00305156
-0.00132766,0.00363699,0.00301853
-0.00131649,0.0036038,0.00298686
-0.00130457,0.00357089,0.00296666
-0.00129335,0.00353828,0.0029343
-0.00128285,0.00350594,0.00290156
-0.00127178,0.00347387,0.00288028
-0.00126156,0.00344208,0.00284685
-0.00125071,0.00341054,0.00282643
-0.00123913,0.00337927,0.00280745
-0.00122902,0.00334829,0.00276973
-0.00121828,0.00331757,0.00275005
-0.0012072,0.00328711,0.00272834
-0.00119605,0.00325693,0.00270476
-0.00118625,0.00322703,0.00266902
-0.00117605,0.00319737,0.00264804
-0.00116594,0.00316797,0.00262347
-0.00115578,0.00313882,0.00260014
-0.00114545,0.00310993,0.00257824
-0.00113539,0.00308129,0.00255275
-0.00112528,0.00305291,0.00253024
-0.00111539,0.00302478,0.00250569
-0.00110593,0.00299689,0.00247927
-0.00109657,0.00296924,0.00245584
-0.00108622,0.00294183,0.00244221
-0.00107614,0.00291467,0.00241824
-0.00106638,0.00288777,0.00239397
-0.00105735,0.00286111,0.00236611
-0.00104719,0.00283468,0.00235462
-0.00103789,0.0028085,0.00232621
-0.0010291,0.00278255,0.00230079
-0.0010197,0.00275682,0.00228516
-0.00101093,0.00273133,0.00225919
-0.0010013,0.00270606,0.00224633
-0.000992784,0.00268102,0.00221653
-0.000983302,0.0026562,0.00220487
-0.000975246,0.00263162,0.0021728
-0.000966303,0.00260724,0.0021606
-0.000957149,0.00258308,0.00214313
-0.000948992,0.00255915,0.00211532
-0.000940489,0.00253543,0.00209906
-0.000931534,0.00251192,0.00208412
-0.000922382,0.00248863,0.0020674
-0.000914439,0.00246557,0.00203859
-0.000906543,0.00244271,0.00201959
-0.000898171,0.00242004,0.00200539
-0.000889972,0.00239759,0.00198593
-0.000881413,0.00237534,0.00197127
-0.000873138,0.0023533,0.00195134
-0.000864608,0.00233148,0.00193623
-0.000856459,0.00230986,0.00191584
-0.000848147,0.00228845,0.00190026
-0.000840104,0.00226725,0.00188116
-0.000832187,0.00224624,0.00186338
-0.000824611,0.00222544,0.00184383
-0.000817229,0.00220482,0.00182559
-0.000808537,0.00218439,0.00182071
-0.000800194,0.00216418,0.00180209
-0.000792404,0.00214417,0.0017817
-0.000785381,0.00212436,0.00175932
-0.000778553,0.00210473,0.00174174
-0.000770809,0.00208527,0.00173405
-0.000763389,0.002066,0.00171609
-0.00075689,0.00204691,0.00169287
-0.000749016,0.00202799,0.0016896
-0.000742173,0.00200926,0.001666
-0.000734435,0.00199071,0.00165906
-0.000727433,0.00197235,0.00163836
-0.000719827,0.00195416,0.00162928
-0.000712836,0.00193617,0.00160995
-0.000705326,0.00191835,0.00160049
-0.000698883,0.00190071,0.00157747
-0.000691597,0.00188324,0.00157092
-0.000685446,0.00186595,0.00154753
-0.000678516,0.00184881,0.00154059
-0.000672779,0.00183185,0.00151682
-0.00066669,0.00181503,0.00150621
-0.000659932,0.00179836,0.00149873
-0.000654471,0.00178187,0.00147442
-0.000648753,0.0017655,0.00146326
-0.000642258,0.00174929,0.001457
-0.000635638,0.00173323,0.00144555
-0.000630081,0.00171734,0.00142384
-0.000624419,0.00170159,0.001412
-0.000618692,0.00168598,0.00140001
-0.000612369,0.00167051,0.0013929
-0.00060609,0.0016552,0.00138061
-0.000599691,0.00164005,0.00136991
-0.000593039,0.00162505,0.0013606
-0.000588271,0.00161023,0.0013327
-0.000583404,0.00159552,0.00132146
-0.000578297,0.00158094,0.00131161
-0.000573171,0.00156648,0.00130006
-0.000568259,0.00155215,0.00128662
-0.000563205,0.00153794,0.00127631
-0.000558225,0.00152386,0.0012643
-0.000553543,0.00150991,0.00125039
-0.0005488,0.00149607,0.00123962
-0.000542489,0.00148235,0.00124231
-0.000536646,0.00146879,0.00122802
-0.000531276,0.00145537,0.00121357
-0.000525812,0.00144209,0.00120401
-0.000520863,0.00142894,0.00118926
-0.00051643,0.00141592,0.00117435
-0.000511941,0.00140301,0.00116433
-0.000506283,0.00139021,0.00116426
-0.000501269,0.00137756,0.00114898
-0.000496693,0.00136502,0.00113527
-0.000492384,0.00135261,0.00112297
-0.000487012,0.0013403,0.00112236
-0.000482184,0.00132812,0.00110828
-0.000477722,0.00131607,0.0010956
-0.000474006,0.00130412,0.00107947
-0.000469305,0.00129227,0.00107832
-0.000465218,0.00128054,0.0010637
-0.000461561,0.00126891,0.00105047
-0.000456993,0.00125737,0.00104895
-0.000453109,0.00124595,0.00103395
-0.000448379,0.00123462,0.00103219
-0.000444218,0.00122341,0.0010185
-0.000440795,0.0012123,0.00100312
-0.000436575,0.00120128,0.00100098
-0.000433343,0.00119037,0.000983615
-0.000428978,0.00117954,0.000984533
-0.000425459,0.00116881,0.000968689
-0.000421245,0.00115818,0.000966091
-0.000418113,0.00114764,0.000948264
-0.00041374,0.00113719,0.000950471
-0.000410505,0.00112685,0.000932427
-0.000406652,0.00111659,0.000929368
-0.000403953,0.00110642,0.000911081
-0.000400079,0.00109632,0.000912827
-0.000395688,0.00108632,0.00090947
-0.00039255,0.00107643,0.000890885
-0.000388899,0.00106661,0.000887284
-0.00038459,0.00105689,0.00088535
